,Folk,PAV,SSV,MSV
50,"aurora borealis 
 the icy sky at night 
 paddles cut the water 
 in a white sheet 
 A bright star 
 In a pool 
 Every time I saw my burden 
 From the bottom of the Northern 
 I see a little bit 
 I know you can 
 I can't do it all 
 I can see it 
 I don't feel so good 
 I don't feel so good 
 I can't help it if I can't find a thing 
 Honey, I don't feel like 
 I don't know if I don't live here 
 I don't know if you can count 
 I don't know what I got 
",0.36718537992306016,1.0,0.4467979496172398
51,"in old savannah, i said savannah 
 the weather there is nice and warm ! 
 Is it wise to be moaning 
 But it don't always seem to go 
 That you don't know what you mean 
 You can't bargain with the truth 
 'Cause you can't forgive me 
 I'm not sayin' I'll be only you can do 
 'Cause you want to be your friend 
 
 I can hold your body 
 I can be alone 
 And I can hear the night 
 I love to love 
 And I feel so good to be alone 
 And I can see free 
 I will be there 
 I can",0.36368470966396155,1.0,0.4540250704571614
52,"to lead a better life 
 i need my love to be here 
 here, making love to say 
 When I see you in the morning 
 I never knew for you 
 I was there to sing a song 
 I was just a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care) 
 (I was a fool to care) 
 (I was a fool to care) 
 (I was a fool to care) 
 But a fool would care 
 I was a fool to care 
 I was a fool to care 
 I was a fool",0.6467667037735526,0.9854415461113691,0.496135017965041
53,"written by jimmy webb 
 © 1967 hanbo music (ascap) 
 deep down inside 
 i the big buffalo 
 A little boutique and your daughters 
 And you make a son 
 When a little harder 
 A record 
 A photograph of fortune 
 The new of the proletariat's 
 A bridge is born 
 The goslings is in mourning 
 Who are the world in the air 
 All the pebbles Gypsy 
 All the prophets of the wind 
 Mondo Bondo, plastic, 
 Whisper like the sun in the sky 
 I'm goin' down the road 
 I'm not the one who I know 
 But I won't spend me to the",0.22866073493747838,0.9578630194292256,0.4241136378188144
54,"you may go to college 
 you may go to school 
 you might drive a million 
 We worked we will be idle 
 And we will stand the same 
 We will go and go with the right 
 And we will rebuild the ones you and 
 And we'll go together 
 We can make a lot of joy 
 And we will be a small 
 We may be in the living 
 And the wind will be lonely 
 And the light of the moon 
 When the sun sets heavy 
 And the moon is swimming the tide 
 And the sky 
 And the men working by the breast",0.41790609122891154,0.9615090004887077,0.4725279077433791
55,"oh money, oh money, oh where have you gone ? 
 i need me some money gonna shine me down 
 I'll have to be a winner, trophy winner (number one) 
 Get to the music in the sea 
 Where the deer pause in the borderline 
 When the eagle was biting 
 And the sun is Germany's 
 And the sun sets the sky 
 
 I hear the silence of the slate 
 I left behind the wind 
 I know I just can't whore 
 I don't know what I know 
 I can't help you 
 I don't know what to do 
 I don't need to know 
 That you",0.376489830398276,1.0,0.47144208808036003
56,"she was something very special to me 
 the kind of girl ""you'd"" like to see us 
 And the memory of the stars the river; of the buffalo 
 And the airport is the bearer of the Universe, 
 Of the ghost that you got to spread 
 Forget as a loon 
 
 
 I know he makes you so 
 I know that I truly 
 I know I can see 
 Dreaming of my love 
 I can't remember your eyes 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love",0.0,1.0,0.5039465138260171
57,"need a reason to be here 
 hoping to find it tonight 
 walking alone on the shotgun 
 And the gangsters blew filled and the palm 
 I love the sun 
 I feel like a fool in the rain 
 I love the best that you could 
 I always will be 
 I'll wait for you 
 And you can be 
 
 I don't know what I do 
 Honey, how I wish you could be 
 You know I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I",0.5555482460472583,1.0,0.5052661174735812
58,"so much for your moment of prayer, ""god's"" not at home there is no there, there 
 
 Oh, glory hallelujah 
 Oh, the night comes to the sea 
 Oh, the morning glory 
 Oh, the night comes the night 
 It's the night 
 Yes, I love you 
 I love my love 
 I love my shirt 
 My shirt is so comfortably lovely 
 I love my shirt, I love my shirt 
 My shirt is so comfortably lovely 
 I love my shirt, I love my shirt 
 My shirt is so comfortably lovely 
 I love my shirt, I love my shirt 
 I love my shirt, I love my",0.4827140303060626,1.0,0.48636968993385826
59,"this land is your land, and this land is my land 
 from the california, to the land of the wind 
 I will go"" you a way to go 
 I don't know what I can do 
 Honey, how I wish my love and I 
 I could almost like a little bit of my bed 
 I said I can hear the news 
 I don't know if I could be mine 
 I love the best of me 
 I know I love you 
 You never thought I love you 
 The night you were in my heart 
 I could have told you 
 And I will always be 
",0.361986995463252,1.0,0.4474810709487751
60,"little jesse younger was a well respected lad 
 doing all he could to please his mind 
 He was born in the parlor 
 And he had the keys 
 And he was there 
 And he was just a man 
 He was a young man 
 He was a junkie man 
 He was a junkie man 
 He was a friend 
 And his mother was 
 And his hair 
 He knew his mother 
 He was standing there 
 He was level 
 He was level 
 But the point of the city 
 Who had boots 
 And the sky 
 Someone's his wife 
 And the night 
",0.4440495621340287,1.0,0.46625485983399606
61,"for the sake of mary i kicked the reds 
 junked the juice, drink coffee instead 
 The rustle was packed 
 
 The world was corn, 
 Songs of the north 
 And the best of a new world 
 Who had a few years 
 He played a tune and he danced aroun' 
 Below a pink in the rain 
 He picked up a barbed removed 
 So he was a great boy 
 The children that he took away 
 Was a time he was the load 
 He was a friend of a little ladybug, 
 And the man that he was young 
 The world was packed 
 And he",0.31075793504204197,1.0,0.43510832571473085
62,"one day the sun will come down from the sky 
 winter will fly and i 
 The doctors and the valleys and the land 
 I was younger in the sun 
 I was Rin Tin Tin 
 I was raised in the morning 
 With the old man 
 I was sick and I was a genius 
 I was the seventh who was wounded and clipped 
 I was a young girl who was the same 
 I was the man who was caught them 
 I was in the Revolution 
 I was a young cowboy 
 I was a cowboy 
 I was a fool 
 I was a fool to",0.45033122176230284,0.9700432789914111,0.4339652926622485
63,"words and music by 
 isham jones and gene willaden (1942) 
 so ""here's"" to you 
 And write you know 
 Ah, you know I think of you 
 And I think I'll never know 
 I know I will help you 
 I know you're so sweet 
 I need you 
 I can make you smile 
 I know this time is gone 
 You're a little bit of mine 
 It's a long, long time 
 It's a long, long way to the hummingbird 
 If you know that you were born to share 
 I was a stranger 
 I was just a fool 
 I was a fool 
 I",0.43071095080736493,1.0,0.505525673196686
64,"the trees they do grow high 
 the leaves they do grow green 
 ""many's"" the rivers and the linsey, the rain 
 The baffled and the bombs 
 And the moon is blowing on 
 And the moon is down 
 And the moon is still 
 And the night is high 
 And the moon was blowing 
 And the gin was a-getting' low 
 And the gin was a-getting' here 
 And the gin was a-getting' 
 How many lies 
 And the land of the fumes 
 Start the drawbridge 
 It's the blood of the dawn 
 That's the way that it shows 
 That's the way it is, 
 That's",0.48376828369275543,0.9724553920516171,0.4565977775443498
65,"i asked my love to take a walk 
 take a walk just a little ways 
 And I don't know what I don't understand 
 I don't know why Gypsy 
 I can't pretend to see you anymore, 
 I don't know how to understand 
 I want to say yes I want to do 
 I want to live Hold 
 I want to know 
 To make you smile 
 You can't be the best 
 I see you again 
 I can't face a lot 
 I can't let go 
 I can't let go 
 I can't let go 
 I can't let go 
 I let it go 
 I",0.5254616456518264,0.98101940877572,0.47735677433072593
66,"round, round, up and down 
 all along the lonely town 
 see him ""sinkin'"" low 
 To the beach of the morning 
 And the railroads leaves of the moon 
 And the sky 
 And the sun sets by 
 And the trucks comes 
 Drifting up in the sky 
 I'll be laughing if I need 
 
 I don't live here 
 I don't get you 
 I don't get it 
 I don't get it 
 I don't get your mind 
 I don't get it 
 I don't get my love 
 I don't want my own baby 
 I don't want to get soap to you 
 Or just",0.4493761960324306,1.0,0.4653756472982885
67,"slow dance 
 romance 
 put your arm around me 
 you make me feel so good 
 
 
 You can do the way you want to do 
 You're gonna find a little sight 
 You can do your own Cadillac 
 You can laise 
 You can almost see the tire treads 
 Of your banjo 
 I am the man 
 I got a little bit 
 I got a woman 
 I got a little secret) 
 You got me singing 
 (Singing,) the world 
 Singin' 
 You got me 
 You got me 
 I'll tell you you 
 Don't pin me 
 Don't you know 
 That baby",0.0,1.0,0.46654455678824674
68,"oh crown of light, oh darkened one 
 i never thought we’d meet 
 you kiss me in the night 
 And I need you to know 
 I can make it always be 
 If you want to live with you 
 I want to be with you 
 I want to hold you in the night 
 I can be there 
 I can see the sun in the morning 
 I can see the day 
 But I can see it right 
 I can't hold it 
 I don't feel so good 
 I can't go by 
 I can't go up and I can't let go 
 I can't let go",0.4407771056650881,0.9722754895535014,0.46851133341258316
69,"been so long since a strange woman has slept in my bed 
 look how sweet the world might be 
 The way she crimps his senses to go 
 We was no one to care 
 And the day returns I was over 
 And I was standing in the air 
 
 When the waters and the omega is the water 
 And the demonstrations, come the sword 
 There's a woman from the Red River Shore 
 
 We can make it like you like the moon 
 A song of the future 
 We never had a chance to fall 
 To cheat in the park 
 And the right thing 
",0.33923518496381727,1.0,0.46646004437463773
70,"heaven ""isn't"" so far away as people say 
 i got a home high in my dreams 
 And I am dreaming in the time of the air 
 And I know that you'll be a thing 
 That I don't know 
 But it hurts me anyway 
 I can't even have it 
 I don't feel so good 
 I don't know what I don't know 
 I don't know why 
 If you don't need me 
 Maybe, in the world 
 If you don't need me 
 Show me the place 
 Show me the place 
 Show me the place 
 Show me the place, 
 Show me the place, 
",0.5121566302946825,1.0,0.4957142426346593
71,"(carly simon) 
 if you want someone bad enough 
 you can catch it like a fever 
 Stay on the way you know 
 And you can be a lousy scab 
 And you can make it feel 
 You can be there 
 I'm just a little teddy bear 
 You can be a prisoner of your own 
 You can capture the dime and wonder what they do 
 And I will be there 
 To brighten the wind you'll save the sky 
 If you don't need the rest 
 You don't pull to the love 
 Or don't you hear the world 
 You may be a prisoner 
 And you",0.3596066658739516,1.0,0.4407751150163804
72,"while walking out, one evening 
 not knowing where to go 
 just to pass the coal 
 I'm just a coaster 
 I know that I'm singing 
 And I cannot be alone 
 But I know that I ain't got nothin' 
 I think that I love you so 
 I know that you never knew 
 And the moment that you slip in the night 
 You say it just drags me 
 You got me thinking 
 You got me singin' 
 You got me singin' 
 You got me singin' 
 You got me singing 
 You got me singing 
 You got me singing 
 (Singing,) the right 
 You",0.5116748687483849,0.9817637603544169,0.4694835508138034
73,"her father was a failure 
 her mother was a comfort 
 to a doctor and his husband hey hey 
 Said, ""Miss Mouse, have to be a man 
 And a little bit and a fox 
 He was a lawyer, 
 And he's a note 
 Was a farmer 
 And he gobbled his hair 
 And he took his hand 
 The clash gone 
 He was level a castle 
 He was a junkie box 
 He was charged to the love 
 
 He was just a Pima man 
 He was a junkie on a hill 
 And a bottle of a preacher truck 
 She was 5 in the",0.29933965439764654,1.0,0.42439040053502364
74,"darling, the seasons are changing 
 see now, the leaves, how they die 
 love needs the door 
 Seemed the glory 
 And the light of the turn 
 What sort of the Gypsy Davy 
 And the wind will be the color of the Universe, 
 And the men I can get a little bit 
 I will ride down the summer wind 
 Like my brain 
 And I knelt through the woods 
 Where the night is just my window 
 And the moon is ascending 
 And my head runs to Mars 
 And I wish I was 
 Yes I was there to come 
 My darling upon the world",0.2977290468966851,0.9635817514962591,0.4167869816443498
75,"one was johnny 
 (one was johnny) 
 1 was johnny who lived by himself 
 And a stranger of the Kid 
 Who knew her loved in the hall 
 Her lips with the Gypsy 
 And the morning sun 
 Through the window 
 
 The briefcase snaps 
 You never got to go 
 Lost in the wind 
 You can't bargain with the truth 
 Whether you're on the wind 
 We're going to do 
 I want to feel it 
 Help me a second sight 
 When I was young 
 I was built 
 The last time I was strong 
 And I was working in my soul 
",0.31714485633956496,1.0,0.4606010412052512
76,"""i'm"" ""walkin'"" back to georgia 
 and i hope she will take me back 
 ""nothin'"" and the Queen 
 And lined of the rainbow 
 And the sky rides 
 Contemplating let me see 
 
 I don't know why 
 I just wanna see 
 But I can't forget 
 What I could feel 
 I know you can 
 I miss you when 
 I was just a fool 
 I was just a fool 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was",0.5346082171399564,1.0,0.4941449108906208
77,"saturday night and ""i'm"" all alone 
 no ring on the door bell, no ring on the wall 
 And the men so green, 
 And the moon drips high 
 And the wind starts 
 And the wind whistled 
 And the stars all be 
 I have seen the perfect plan"" 
 I thought I knew the love of the same 
 I was the one who grounded me 
 I was a blindfolded bumblebee I was a stranger"" 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care) 
 (I was a fool to care)",0.5269777072969848,0.9588352992260389,0.4780566151440673
78,"time gone by 
 by carole king 
 the rebel cry of desolation 
 to which for me 
 'Bout neon is 
 And the sun is filled 
 The wind is growing 
 And the sky of the moon 
 And the blackbirds of the earth 
 And the moon is high 
 The moon is done 
 And the moon is turning 
 There is power and so 
 In the summer of the morn 
 There are children in the sky 
 The moon are small 
 And the stars are mourning on the water 
 And the trucks are all gone 
 And the summer of the people 
 And the dawn",0.38397532799002027,0.9704147659326152,0.43729530196804073
79,"i just found out yesterday that linda goes to mars 
 every time i sit and play it 
 She's my knotty pine 
 And I got my husband in the dark 
 I could hear her if I was a cowboy 
 I would be a cowboy 
 I could be a cowboy 
 I would build a man from the news 
 I didn't have a love 
 I made my breath down 
 I guess I remember my hand 
 I thought I had a friend 
 I could not believe my heart 
 Like a little bit 
 I heard her stray 
 I knew what I needed 
 I could not",0.34526022469514767,0.9711727315787165,0.4206238024062961
80,"i knew that it was wrong 
 i ""didn't"" have a doubt 
 i was dying and princes 
 And the railroads was never fightin' 
 And the givin' was too long 
 And the day returns the rigging 
 You can hear the tire treads 
 Of your face to be 
 Pretty and nothing to do 
 And the time they have gone 
 The river's just drift to my sorrow 
 Has the chances they would fade away 
 And I can hear them tribes 
 And I just can't find another 
 And the heart will come 
 And the night will be larger 
 That's the time 
 That's the time",0.36207896075070733,0.9704092581028068,0.42633676103927776
81,"sweet sir galahad 
 came in through the window 
 in the night 
 when the holy river flows 
 Is a simple sight 
 A real day, a day 
 And a stick on a cane train 
 And a big yellow taxi took away the night 
 And a man on his leg 
 And he's the gate of freedom 
 And the whale was made of rye; 
 And the rich was crowded, 
 They gave his breath his head 
 And they were pointing aside 
 He makes the prize 
 He told me a toy 
 To be a rock 
 To be the way 
 To be a chain 
",0.284020801951835,1.0,0.3952444796338117
82,"in a matter of time 
 ""there'll"" be a friend of mine 
 going to come home 
 The gentle they cried and can 
 And the seasons they were pissing 
 And the stars of the darkness 
 And the mountains erupt 
 And the morning breaks 
 Drifting on the lawn 
 And the railroads and the hill 
 The sun hits the moon 
 And the railroads still 
 And the rivers 
 I hear the plan 
 I see the clouds 
 I heard a song 
 And I feel the world 
 To be free 
 But I know you can 
 I miss your heart 
 I am not 
",0.32825529661930025,1.0,0.43072337828404916
83,"...to their breast ? 
 ""who's"" a-gonna talk your future over 
 while ""i'm"" rambling in the sand 
 All the love that is the way we make love 
 Is the way that you can't do 
 That's what you want for do 
 Do you know what you do 
 You want to be a part of your dreams 
 You can get along of the white nights, 
 And you're dancing to the man 
 And the mountains erupt left behind 
 And the men of the heavens 
 And the trucks of the Northern 
 And the trucks that was an anthem 
 And the sun sets round and down 
 And",0.3897864195577176,1.0,0.47778626778923167
84,"i love, i love, ""i'm"" ready to love, yes 
 i love, i love, ""i'm"" ready 
 Ah but love and love is all the way 
 We got no one left 
 We got no place to go 
 From the darkness and the 
 And is the beginning 
 I need a unit to sample 
 I never seen a chance to dance 
 But I drank the trains declare 
 I just talked to do the things that I could do 
 Loving you's in the world to see the past 
 And the wind blows by me 
 Where the deer pause 
 And the gin got dreaming 
 And the birds",0.3516082838443441,0.9620784576935805,0.4637094286960797
85,"she ""don't"" like her eggs all runny 
 she thinks ""crossin'"" her legs is funny 
 She gave me a napkin, of her face 
 She knew that she was my back 
 She was a sailor of the law 
 I was a blindfolded bumblebee 
 He was a fool to care 
 And a fool to care 
 His father was a fool 
 And a fool was a fool to care 
 His life was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to",0.5888414810643161,0.9728068753588139,0.477357977927348
86,"""what's"" that i hear now, ringing in my ear ? 
 ""i've"" heard that sound before 
 The air was in the night 
 
 Oh, the E-ri-e was a-risin' 
 And the gin was a-getting' low 
 And I scarcely think the sun goes 
 I know I've found me 
 I didn't have you 
 I needed my soul 
 I have seen my breath 
 I can't have the whole wide world 
 I know that I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I love you 
 I",0.5942194783469438,1.0,0.4987882101087867
87,"you still want her 
 by carole king 
 from the shelter of your solitude you know 
 I would have been my heart 
 I love you 
 I love you 
 I can't say 
 I love you 
 I love you 
 I love you 
 There was nothing left 
 I had a dream 
 I needed my life 
 I could not make it plain 
 But you don't think my love 
 Oh Randy, oh my heart 
 Oh yeah, to reach there 
 Twenty-one 
 Through the cobblestones 
 Look out for the flight 
 But it's Christmas 
 And I can't see the world 
 I can't help",0.3802329135743122,1.0,0.4506557028793444
88,"a si ""m'bonanga"" 
 a si ""m'bonanga"" u mandela thina 
 lapha ekhona 
 lapha ehleli and the borders are all aglow 
 And the sky is wide, as the chimes 
 Where the deer of the gypsies 
 And the hands of the moon 
 And the farmers of the night 
 
 The goslings has the sun 
 The sun was sinking 
 
 The bride to the sea 
 The wind was torn 
 And the gin was a-getting' hotter 
 
 I was trapped I was the editor 
 I was standing in the kitchen 
 And I heard the earth was 
 I saw a few child 
 And the other",0.42236384643966485,1.0,0.493278231839915
89,"do what ""you've"" never done before 
 see what ""you've"" never seen 
 feel what ""you've"" have been 
 It's a long time 
 Hi, it's been good to know 
 It's been a long, long way to keep 
 And it's been good to know you 
 So long, it's been good to know you 
 There's a mighty big war that's got to be won 
 And we'll get back together again 
 Now I'm not a bad man, I know I know 
 To make you smile, for you 
 To get on you 
 
 I know you can 
 I know you're gonna be a happy 
 And I need you",0.39289881847261504,1.0,0.468283178496128
90,"jesus was a capricorn 
 he ate organic food 
 he believed in love and peace 
 And the world 
 He was in the harbor 
 But the people were singing 
 And the wind whistled 
 The rain of the moon 
 And the trucks 
 In the palm 
 And the blood to the moon 
 And the railroads 
 And the railroads lift the celebration 
 And the railroads soul 
 And the unstitched 
 And the hours 
 And the baby to play 
 And the sun begins to shine 
 And the wind is blowing 
 And the band is by 
 Oh, the rivers flow 
 Oh love, sweet",0.38437465016183614,0.9695483632532141,0.4146454311202966
91,"peaceful valleys, animals and children asking me 
 tell the story that you told of sailors 
 And you know that I don't want to know 
 I can see you laugh 
 But I know it's not what you do 
 And I can't get on 
 I just want to sing this song 
 And I want to be with you baby 
 I just want to dance with you 
 I want to dance with you 
 Twirl you all your town, to me 
 I put my hand on the mouth 
 I said that I could wash my name 
 I couldn't feel, if I knew you were 
 I knew",0.4259554387565668,0.9708165416294834,0.4556918532475373
92,"oh, holy man save you from a dance with the devil 
 jesus save you from the deep and the blaze 
 It's a soul and the future of the witch 
 The summer's you come from the peg and the say, 
 We rise to the sky 
 And they'll all the fascists 
 I had a mockingbird 
 And I took her away 
 To the Tennessee Waltz 
 And I heard his pretty little feet 
 And I was passing through 
 I was raised in the wind 
 I was a cowboy of my name 
 I was happy, in the alley 
 I was just a little bitty 
 I was",0.3310934409351028,0.9636999027269881,0.4432042137715224
93,"i remember richard nixon back in ""'74"" 
 and the final scene at the white house 
 And the sun comes into the west 
 And the sky of the moon, 
 And the sun sets up and down 
 And the stars are down the sky 
 And the stars are falling to kneel 
 And the streets are all gone 
 And I know that I love you 
 So close to my home 
 Oh, I wish I could see it through the night 
 I guess I don't know what I do 
 I don't know how it don't matter 
 I don't get it 
 I don't get it 
 I",0.439827268300437,0.9586883233415671,0.49168318341592243
94,"how sweet it is to be loved by you 
 how sweet it is to be loved by you 
 And your eyes come back to me 
 You know the cost of your soul 
 And you know I haven't been 
 But I know you never 
 When I see you anymore 
 I don't know how it hurts me 
 I don't know what I've been told."" 
 I'm not ashamed to try 
 And I guess I don't know 
 You do not worry after me 
 You're just a little teddy bear 
 A woman without makin' 
 And a good-time girl through a southern 
 And a dancer of the",0.38043136586931353,0.96894078659193,0.4392427140232067
95,"there is a town in north ontario 
 with dream comfort memory to spare 
 and delicate 
 The gilded I have met 
 In the land of a dream 
 I was just a little girl 
 On the black of a war 
 I got a funny headache 
 And I heard my breath 
 I saw my darling's 
 And I run to the dentist 
 And I was a cowboy 
 I felt my soul was a cowboy 
 I was hopin' I was a cowboy 
 I was a young man 
 Leader you and me 
 I was a fool 
 I was a fool 
 I was a fool",0.373113417043156,0.967761662388055,0.44219658394554967
96,"gonna tell you a story, that you ""won't"" believe 
 but i fell in love last night 
 And the sun is turning (Turn, 
 And the moon is in the way... 
 And the wind is blowing in the way... 
 Is the sound of the men working on the chain gang 
 That's the sound of the men working on the chain gang 
 That's the sound of the men working on the chain gang 
 That's the sound of the men working on the chain gang 
 That's the sound of the men working on the chain gang 
 That's the sound of the men working on the chain gang 
 That's the",0.6676128009710355,0.9795688436929497,0.5251960883742643
97,"all you have to do is touch my hand 
 to show me you understand 
 I was just a fool to care 
 And a man that was a fool to care 
 And a man in a silver hole 
 And a fool to do 
 I was a fool to care 
 And the man was a fool to care 
 I was a fool to care 
 But I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care) 
 (I was a fool to care) 
 (I was",0.6391007248600912,0.9838010354117173,0.4705341193379387
98,"it was a cold day in london 
 dark clouds rumbling 
 grabbed the yellow pages 
 The punishment of the table 
 The sky was bringing 
 And I left behind 
 And I know that she's gone 
 I was there to borrow the Lord 
 And the day returns fell in the air 
 And the waves is blowing in the wind 
 And the first day I picked up so bright 
 I was a young girl 
 I was there to be a cowboy 
 I was walking in my stride, 
 I was a young girl 
 I was sitting in a restaurant 
 And a panther and a preacher",0.3051347558664653,0.9669049660558429,0.41911053353287175
99,"better not tell her that i was your lover 
 better not make her jealous of the world 
 And your legs came down to the shore 
 Fight the mountains and the stars and the maimed, 
 Keep your weight upon the bed 
 And your flag decal don't show me 
 I don't want to see you anymore, 
 I want to be with you again Blackbird 
 I wish I was a friend 
 I was just a girl, to care 
 I was a fool who was a fool to care 
 I was a fool to care 
 I was a fool to care 
 (I was a fool to care)",0.49663939377225014,0.9613073351505541,0.4901084759251766
